-0.00183263,-0.53499
-0.00174722,-0.536737
-0.00164871,-0.538386
-0.00153784,-0.539923
-0.00141546,-0.541339
-0.00128247,-0.542621
-0.00113988,-0.543761
-0.000988754,-0.54475
-0.000830227,-0.54558
-0.000665486,-0.546246
-0.000495765,-0.546741
-0.000322335,-0.547064
-0.000146493,-0.54721
3.04455e-05,-0.54718
0.000207156,-0.546973
0.000382317,-0.54659
0.000554617,-0.546036
0.000722767,-0.545313
0.000885509,-0.544428
0.00104162,-0.543386
0.00118994,-0.542196
0.00132934,-0.540867
0.0014588,-0.539408
0.00157732,-0.53783
0.00168402,-0.536146
0.00177811,-0.534368
0.00185887,-0.532509
0.00192569,-0.530584
0.00197807,-0.528606
0.00201562,-0.52659
0.00203805,-0.524552
0.0020452,-0.522507
0.00203701,-0.52047
0.00201354,-0.518456
0.00197498,-0.516481
0.0019216,-0.51456
0.00185381,-0.512706
0.00177213,-0.510934
0.00167716,-0.509256
0.00156963,-0.507687
0.00145033,-0.506236
0.00132018,-0.504916
0.00118013,-0.503736
0.00103125,-0.502705
0.000874649,-0.50183
0.000711501,-0.501119
0.000543029,-0.500576
0.000370493,-0.500205
0.000195185,-0.50001
1.84174e-05,-0.499992
-0.000158488,-0.50015
-0.000334209,-0.500484
-0.000507428,-0.500992
-0.000676852,-0.501669
-0.000841209,-0.50251
-0.000999271,-0.503509
-0.00114985,-0.504659
-0.00129183,-0.505951
-0.00142412,-0.507375
-0.00154576,-0.508921
-0.00165581,-0.510576
-0.00175345,-0.51233
-0.00183795,-0.514168
-0.00190867,-0.516076
-0.00196509,-0.518042
-0.00200676,-0.520048
-0.00203339,-0.522082
-0.00204477,-0.524127
-0.00204081,-0.526167
-0.00202155,-0.528189
-0.00198712,-0.530176
-0.0019378,-0.532114
-0.00187394,-0.533988
-0.00179604,-0.535784
-0.00170467,-0.537489
-0.00160053,-0.539089
-0.00148439,-0.540573
-0.00135714,-0.541931
-0.00121972,-0.54315
-0.00107317,-0.544223
-0.00091858,-0.545142
-0.000757118,-0.545899
-0.00058999,-0.546489
-0.000418448,-0.546907
-0.000243775,-0.547151
-6.72785e-05,-0.547219
0.000109722,-0.547109
0.000285901,-0.546823
0.000459941,-0.546363
0.00063054,-0.545732
0.00079642,-0.544936
0.000956339,-0.54398
0.0011091,-0.54287
0.00125356,-0.541617
0.00138863,-0.540228
0.0015133,-0.538715
0.00162663,-0.537088
0.00172777,-0.535361
0.00181597,-0.533545
0.00189055,-0.531654
0.00195096,-0.529703
0.00199674,-0.527706
0.00202755,-0.525679
0.00204315,-0.523636
0.00204343,-0.521592
0.00202838,-0.519564
0.00199812,-0.517566
0.00195287,-0.515613
0.00189298,-0.51372
0.0018189,-0.511901
0.00173119,-0.51017
0.00163049,-0.508539
0.00151759,-0.507022
0.00139331,-0.505628
0.0012586,-0.50437
0.00111446,-0.503255
0.00096198,-0.502293
0.000802298,-0.501491
0.000636611,-0.500854
0.000466161,-0.500388
0.000292223,-0.500096
0.000116098,-0.49998
-6.08949e-05,-0.500041
-0.000237432,-0.500278
-0.000412194,-0.50069
-0.000583871,-0.501274
-0.00075118,-0.502025
-0.000912867,-0.502938
-0.00106772,-0.504006
-0.00121458,-0.505221
-0.00135235,-0.506573
-0.00147999,-0.508053
-0.00159654,-0.509649
-0.00170113,-0.511351
-0.00179297,-0.513144
-0.00187137,-0.515015
-0.00193574,-0.516951
-0.0019856,-0.518936
-0.00202057,-0.520957
-0.00204038,-0.522997
-0.00204489,-0.525042
-0.00203407,-0.527076
-0.00200799,-0.529084
-0.00196685,-0.531051
-0.00191097,-0.532962
-0.00184075,-0.534803
-0.00175674,-0.536559
-0.00165956,-0.538219
-0.00154994,-0.539769
-0.00142871,-0.541198
-0.00129678,-0.542494
-0.00115514,-0.54365
-0.00100485,-0.544654
-0.000847039,-0.545501
-0.000682887,-0.546184
-0.000513625,-0.546698
-0.00034052,-0.547038
-0.000164866,-0.547203
1.202e-05,-0.547191
0.000188816,-0.547002
0.0003642,-0.546638
0.000536859,-0.546101
0.000705501,-0.545396
0.000868863,-0.544527
0.00102572,-0.543501
0.0011749,-0.542326
0.00131529,-0.541011
0.00144582,-0.539565
0.00156552,-0.538
0.0016735,-0.536326
0.00176893,-0.534557
0.00185111,-0.532706
0.0019194,-0.530787
0.00197331,-0.528814
0.00201242,-0.526801
0.00203644,-0.524765
0.00204518,-0.52272
0.00203859,-0.520681
0.0020167,-0.518664
0.00197969,-0.516684
0.00192784,-0.514757
0.00186153,-0.512895
0.00178127,-0.511114
0.00168765,-0.509426
0.00158139,-0.507845
0.00146328,-0.506382
0.00133421,-0.505047
0.00119514,-0.503852
0.00104713,-0.502805
0.000891279,-0.501914
0.000728757,-0.501185
0.00056078,-0.500624
0.000388607,-0.500236
0.000213527,-0.500022
3.68494e-05,-0.499985
-0.000140104,-0.500125
-0.000316008,-0.500441
-0.000489549,-0.500931
-0.000659426,-0.50159
-0.00082437,-0.502415
-0.000983143,-0.503398
-0.00113456,-0.504532
-0.00127748,-0.50581
-0.00141083,-0.507221
-0.00153362,-0.508754
-0.00164491,-0.510399
-0.00174388,-0.512143
-0.00182978,-0.513973
-0.00190197,-0.515875
-0.00195989,-0.517835
-0.00200312,-0.519838
-0.00203132,-0.521869
-0.00204429,-0.523914
-0.00204193,-0.525955
-0.00202426,-0.52798
-0.0019914,-0.529971
-0.00194361,-0.531915
-0.00188125,-0.533796
-0.00180478,-0.535601
-0.00171479,-0.537315
-0.00161194,-0.538927
-0.00149702,-0.540424
-0.00137088,-0.541795
-0.00123447,-0.54303
-0.00108882,-0.544119
-0.000935019,-0.545054
-0.000774218,-0.545828
-0.000607624,-0.546435
-0.000436482,-0.546872
-0.000262075,-0.547134
-8.57073e-05,-0.54722
9.13018e-05,-0.547128
0.000267628,-0.546861
0.000441951,-0.546419
0.000612968,-0.545806
0.000779398,-0.545026
0.000939995,-0.544086
0.00109356,-0.542993
0.00123893,-0.541754
0.00137503,-0.540379
0.00150082,-0.538878
0.00161538,-0.537263
0.00171783,-0.535545
0.00180741,-0.533737
0.00188343,-0.531854
0.00194534,-0.529909
0.00199266,-0.527916
0.00202504,-0.525891
0.00204224,-0.523849
0.00204411,-0.521805
0.00203065,-0.519774
0.00200197,-0.517772
0.00195827,-0.515814
0.00189989,-0.513914
0.00182726,-0.512087
0.00174094,-0.510346
0.00164157,-0.508704
0.0015299,-0.507174
0.00140676,-0.505768
0.00127309,-0.504494
0.00112989,-0.503365
0.000978225,-0.502386
0.000819239,-0.501567
0.000654121,-0.500913
0.000484109,-0.500429
0.000310475,-0.500118
0.000134517,-0.499984
-4.24467e-05,-0.500026
-0.000219093,-0.500245
-0.0003941,-0.500639
-0.000566159,-0.501206
-0.000733981,-0.50194
-0.00089631,-0.502836
-0.00105193,-0.503888
-0.00119968,-0.505088
-0.00133844,-0.506426
-0.00146718,-0.507893
-0.00158493,-0.509478
-0.0016908,-0.511169
-0.001784,-0.512953
-0.00186383,-0.514817
-0.00192969,-0.516746
